,Cow,Date,Body Weight (kg),Daily Hay Dry matter (kg),hay intake fresh
2786,Cow 47,2022-01-27,454.0130812145342,21.319246220861977,52.98014092125598
2787,Cow 47,2022-01-28,517.9632892463283,14.253733398364766,36.49972571069809
2788,Cow 47,2022-01-29,448.5487708078153,17.262767545881196,54.23114745695874
2789,Cow 47,2022-01-30,427.11350404605287,17.67305757723742,54.66937454445463
2790,Cow 47,2022-01-31,260.9092753235634,16.43708206713721,57.72829954827269
2791,Cow 47,2022-02-01,460.7102385942778,14.965869503293494,59.54928255852195
2792,Cow 47,2022-02-02,377.4200786866118,14.879361155535047,57.80986503356365
2793,Cow 47,2022-02-03,389.0990936775777,29.24609765577126,47.31081137135747
2794,Cow 47,2022-02-04,504.24003722432354,21.532970806692795,55.05484475042035
2795,Cow 47,2022-02-05,438.94425032298136,12.952151863796347,45.87284114610799
2796,Cow 47,2022-02-06,278.320013090785,23.682037858928386,38.606589720514414
2797,Cow 47,2022-02-07,430.537620618332,24.901706511087692,46.87122445241858
2798,Cow 47,2022-02-08,644.6097821965993,18.811881551914325,53.7990431600479
2799,Cow 47,2022-02-09,498.060308661709,25.314998959322843,46.9947650355661
2800,Cow 47,2022-02-10,445.21217997785567,16.687717872941466,61.724967428461476
2801,Cow 47,2022-02-11,738.3056292309582,18.074257769165797,54.09559267199402
2802,Cow 47,2022-02-12,507.08870516374793,11.774209202689136,65.15753118788817
2803,Cow 47,2022-02-13,300.00870935212106,19.178529948812617,62.87765270509616
2804,Cow 47,2022-02-14,623.9437571789514,22.271586562628045,39.20371564717017
2805,Cow 47,2022-02-15,383.7534475634327,21.118095711599842,49.62558636008952
2806,Cow 47,2022-02-16,443.6026671481955,13.832703534603013,52.48211603489173
2807,Cow 47,2022-02-17,489.5752592339755,21.18580577293304,58.98617999695341
2808,Cow 47,2022-02-18,524.6166987081343,12.9469716296774,46.734479831838456
2809,Cow 47,2022-02-19,512.2566662433378,23.8475252349906,48.28631491672333
2810,Cow 47,2022-02-20,563.9470977867186,29.012155329975414,31.84804266163027
2811,Cow 47,2022-02-21,462.33347868205374,11.06079433364505,46.67390367091219
2812,Cow 47,2022-02-22,356.6659861913393,6.268819965288142,43.048498707661324
2813,Cow 47,2022-02-23,413.9112411072957,30.43760247498635,38.67169107805566
2814,Cow 47,2022-02-24,551.3084278671366,19.7452192429051,44.59257799739727
2815,Cow 47,2022-02-25,379.59864831037464,15.819714409466219,46.88600210834991
2816,Cow 47,2022-02-26,363.454916318225,23.980039429462284,40.107416512874494
2817,Cow 47,2022-02-27,424.10072104392435,21.075104655816517,56.9816401591815
2818,Cow 47,2022-02-28,297.9186639159591,17.23964470904788,44.29727939795407
2819,Cow 47,2022-03-01,565.6277513349387,23.651331415748523,47.206236668802276
2820,Cow 48,2022-01-01,355.92404608643346,24.252921350706494,48.64019259858529
2821,Cow 48,2022-01-02,394.8344018969117,17.971604011328463,56.32003013371059
2822,Cow 48,2022-01-03,392.8441643513312,18.739215773308292,69.44593735969566
2823,Cow 48,2022-01-04,448.6072977752605,23.552982302560846,50.41459794328235
2824,Cow 48,2022-01-05,388.0844310499192,23.27721369617223,48.30557544817836
2825,Cow 48,2022-01-06,517.5636552060571,21.27271236669418,62.32596718133613
2826,Cow 48,2022-01-07,391.53380484809236,17.084902020503925,57.39980008845931
2827,Cow 48,2022-01-08,522.4306013506449,18.950748907506465,39.486158980329876
2828,Cow 48,2022-01-09,308.7928524281399,23.270566682367573,31.476014436307327
2829,Cow 48,2022-01-10,579.6755075927159,18.82460196211506,44.81384912483047
2830,Cow 48,2022-01-11,441.15767987208255,17.529421495904362,59.569294163721985
2831,Cow 48,2022-01-12,361.3139626954838,22.514256281463854,43.81210289892754
2832,Cow 48,2022-01-13,479.8441681496869,18.157470920030473,44.04486334361471
2833,Cow 48,2022-01-14,456.23660488166604,20.762781276654508,46.61483859153957
2834,Cow 48,2022-01-15,471.5070403475311,20.32238354556819,54.99888872720916
2835,Cow 48,2022-01-16,424.44894858756425,25.227239835872474,50.31387352308045
2836,Cow 48,2022-01-17,289.6483063236807,17.332735653402025,45.448564723867676
2837,Cow 48,2022-01-18,248.51207800777271,12.696653809930307,46.58553378433767
2838,Cow 48,2022-01-19,360.5002357694076,16.903190312987302,25.107682464794834
2839,Cow 48,2022-01-20,381.3131985984062,25.712724444387185,70.07082025892015
2840,Cow 48,2022-01-21,386.7805044562279,15.136903487070054,57.99692834415775
2841,Cow 48,2022-01-22,598.1003653342781,16.79834271910987,46.311417174738295
2842,Cow 48,2022-01-23,687.0733812396393,20.17357740368743,60.45755504413228
2843,Cow 48,2022-01-24,481.4133453940536,13.774570068888572,53.00391686095786
2844,Cow 48,2022-01-25,530.6390720300152,17.93484986298205,62.54039004427253
2845,Cow 48,2022-01-26,544.5233852734103,27.321608536039903,43.651430087528105
2846,Cow 48,2022-01-27,341.69502507526977,27.625911475179983,51.30912076733854
2847,Cow 48,2022-01-28,462.03150714759835,27.490150184791197,47.448466380017884
2848,Cow 48,2022-01-29,307.90850482316677,21.539281571181135,47.213527822335266
2849,Cow 48,2022-01-30,397.0194428398972,23.724833790196797,52.58492960094303
2850,Cow 48,2022-01-31,361.55906022315185,23.012060647528337,58.5433000030489
2851,Cow 48,2022-02-01,574.724156247412,21.92820854592216,62.06459400828412
2852,Cow 48,2022-02-02,203.83551570411447,13.639521847483683,48.32805344577982
2853,Cow 48,2022-02-03,516.5012781733421,9.09337877613458,39.80135027167069
2854,Cow 48,2022-02-04,264.5861931170832,19.942959349577148,63.10929526173023
2855,Cow 48,2022-02-05,506.05195557862174,9.671469969093682,64.30790690346298
2856,Cow 48,2022-02-06,476.3342917749203,25.821080816585045,29.34264426513711
2857,Cow 48,2022-02-07,472.470275923113,18.649433896804485,37.97305747444792
2858,Cow 48,2022-02-08,550.4762299216717,18.45648888695613,46.61061876682576
2859,Cow 48,2022-02-09,421.7353759823624,25.664790216412367,40.368266554014085
2860,Cow 48,2022-02-10,419.6433469767211,10.12785349930732,44.957012410293444
2861,Cow 48,2022-02-11,614.7011898717618,13.942336016238972,32.929092263997035
2862,Cow 48,2022-02-12,490.27512471039984,24.0210407545797,60.72868434590326
2863,Cow 48,2022-02-13,416.1849351721322,14.58407289812482,35.597378589618955
2864,Cow 48,2022-02-14,369.9066298407936,21.033754055005286,44.646474479323125
2865,Cow 48,2022-02-15,498.8280077564993,21.264891937560684,57.68066864871105
2866,Cow 48,2022-02-16,256.1160096930872,26.199323204088376,60.25829143614865
2867,Cow 48,2022-02-17,496.4774879808904,20.35373208070701,49.8758594841397
2868,Cow 48,2022-02-18,492.91843257985204,15.709117675192331,60.992862749201024
2869,Cow 48,2022-02-19,284.76904060685433,13.721917121063353,50.19379326868556
2870,Cow 48,2022-02-20,381.35230927537333,25.543752593500596,40.83003213082648
2871,Cow 48,2022-02-21,579.3548507719074,18.22790269113602,47.99327299154946
2872,Cow 48,2022-02-22,401.12719086656324,9.733790505121235,56.97296503772313
2873,Cow 48,2022-02-23,343.0817491792816,15.509066499483751,26.893189833323
2874,Cow 48,2022-02-24,216.21163611170417,13.771092491414446,48.43778757210572
2875,Cow 48,2022-02-25,408.19899283984404,20.53838493290838,57.82269044378433
2876,Cow 48,2022-02-26,490.3113993983699,19.987403623650952,35.05551197942452
2877,Cow 48,2022-02-27,557.1184958971573,28.192568445315764,42.20370893106001
2878,Cow 48,2022-02-28,409.1728548441887,20.19563585613246,55.64610033763988
2879,Cow 48,2022-03-01,458.292216271804,16.836261825009046,52.6033523065423
2880,Cow 49,2022-01-01,352.2222764841162,19.364437928929927,44.03610948480732
2881,Cow 49,2022-01-02,426.08905110364856,27.306130351109516,40.85396409990069
2882,Cow 49,2022-01-03,601.6796416167205,17.435275327829206,43.117182883538526
2883,Cow 49,2022-01-04,282.22893517127477,23.401052000827526,46.21466760730452
2884,Cow 49,2022-01-05,470.24569117090795,18.103775688534647,41.13619090794997
2885,Cow 49,2022-01-06,592.5326203834281,31.409346964295253,51.859617040468386
2886,Cow 49,2022-01-07,370.3303930272264,18.618637252033388,55.446977826045526
2887,Cow 49,2022-01-08,440.1251071136805,17.871176544912093,60.82919687141263
2888,Cow 49,2022-01-09,329.5306851993525,24.89221125239043,40.07532425133877
2889,Cow 49,2022-01-10,475.2927067874907,18.850018552844972,29.753562581169763
2890,Cow 49,2022-01-11,468.4339771047609,24.35298446185427,51.92257342481138
2891,Cow 49,2022-01-12,347.44080873446865,26.55562926093089,49.65054511172329
2892,Cow 49,2022-01-13,264.26083460954135,15.732922436906918,53.47262069294731
2893,Cow 49,2022-01-14,298.1370007546469,25.41327447312549,64.1400454189577
2894,Cow 49,2022-01-15,489.8159372120023,20.973635460001432,45.27303137764032
2895,Cow 49,2022-01-16,559.6508812719557,15.509435999628746,48.30213393846127
2896,Cow 49,2022-01-17,542.1799636549079,20.311399569053336,55.75096241544027
2897,Cow 49,2022-01-18,387.4888132097261,11.461358688960852,35.471239476712306
2898,Cow 49,2022-01-19,407.25690149139416,14.058910432282488,28.290661800465955
2899,Cow 49,2022-01-20,543.7399871398727,13.54425166407627,67.39804267779584
2900,Cow 49,2022-01-21,470.4526652095022,21.591348403094003,56.41522393041178
2901,Cow 49,2022-01-22,567.6391944206582,21.35954419936241,37.88431300860235
2902,Cow 49,2022-01-23,584.1378613375318,19.26397415665712,50.34328760892985
2903,Cow 49,2022-01-24,367.67097796624114,20.007512115950885,44.56131570581363
2904,Cow 49,2022-01-25,229.44029913026412,17.154208315024405,74.73902731284011
2905,Cow 49,2022-01-26,416.9790913138944,21.682162904379734,46.80816928880825
2906,Cow 49,2022-01-27,485.91194672922995,24.742965008981344,70.04371081863607
2907,Cow 49,2022-01-28,195.5858122622073,26.810938894022456,51.95222341667741
2908,Cow 49,2022-01-29,436.2603530745377,21.06385246423817,47.0911991919649
2909,Cow 49,2022-01-30,653.8371779508818,17.630793396651978,72.37692299424246
2910,Cow 49,2022-01-31,539.1215266066853,16.101147153347878,51.319207168755284
2911,Cow 49,2022-02-01,488.65870987210394,22.67708016981345,52.06823115067215
2912,Cow 49,2022-02-02,469.2282546616024,23.543215988898766,45.30330936737951
2913,Cow 49,2022-02-03,415.60126613008333,22.6679068782392,40.14053776311669
2914,Cow 49,2022-02-04,400.47201489559933,18.911875765149144,59.687613838285486
2915,Cow 49,2022-02-05,452.9774850292165,13.64745873667722,59.48649978640634
2916,Cow 49,2022-02-06,561.2295434777532,19.981889317168726,48.48200339538538
2917,Cow 49,2022-02-07,427.99760169270434,30.192567441943684,44.904989856257195
2918,Cow 49,2022-02-08,501.7841534033079,21.735464734606122,52.953060295986035
2919,Cow 49,2022-02-09,482.0903814393062,25.446870871069677,61.55931948711263
2920,Cow 49,2022-02-10,479.92051840388984,26.827920335719167,52.361412631014545
2921,Cow 49,2022-02-11,471.3170329694366,21.872459660585744,38.896412999111604
2922,Cow 49,2022-02-12,452.2638237381536,24.626418760510283,53.63785409410699
2923,Cow 49,2022-02-13,276.5031834849043,17.76177243844738,47.58791436078803
2924,Cow 49,2022-02-14,530.3751140319888,23.98294753637248,62.10428828463304
2925,Cow 49,2022-02-15,474.2427508572986,20.754444243280858,45.1715089539016
2926,Cow 49,2022-02-16,387.2179436390569,11.580549781657151,57.73172733753308
2927,Cow 49,2022-02-17,637.5358211150399,12.984228176655785,55.37055286849316
2928,Cow 49,2022-02-18,399.77882343129,19.672313390810448,69.81283366416228
2929,Cow 49,2022-02-19,604.5239758543025,15.612191829045539,47.16286285895606
2930,Cow 49,2022-02-20,292.4786440227822,16.460393870842235,30.064439252065583
2931,Cow 49,2022-02-21,542.1333545051432,10.07496512747733,31.947554171517346
2932,Cow 49,2022-02-22,455.0539067377351,19.442585101351337,49.46332000092629
2933,Cow 49,2022-02-23,480.8232867750131,19.24984808469728,52.71431515288073
2934,Cow 49,2022-02-24,411.97404950682755,16.133020726762354,50.222151056587606
2935,Cow 49,2022-02-25,372.5288184217849,20.93828633337315,58.664632784109926
2936,Cow 49,2022-02-26,529.812655385787,23.80814109077701,55.435637690612396
2937,Cow 49,2022-02-27,427.9112532622863,18.446148963922056,50.96818748160481
2938,Cow 49,2022-02-28,455.76622598003684,21.334272317947065,61.394038669348596
2939,Cow 49,2022-03-01,390.3392972139866,21.53841415740977,40.53933750800651
2940,Cow 50,2022-01-01,282.14773265601957,18.9091887012092,62.49001302621908
2941,Cow 50,2022-01-02,426.3525278836958,12.678627653169322,40.27083619043697
2942,Cow 50,2022-01-03,507.53693092830537,25.308177144699457,49.782140089747394
2943,Cow 50,2022-01-04,429.6932918779093,21.69303110412521,62.499761094233904
2944,Cow 50,2022-01-05,425.8759590983954,27.27589009548953,43.407093947370406
2945,Cow 50,2022-01-06,333.58259404767966,16.388298741924704,76.24250524982874
2946,Cow 50,2022-01-07,572.6699082358922,16.793051081206528,44.14798246114681
2947,Cow 50,2022-01-08,363.5350034958835,14.960441689165172,50.78081007951825
2948,Cow 50,2022-01-09,485.9512562484074,4.15966324110361,56.7658370759026
2949,Cow 50,2022-01-10,488.0026916209814,19.415307436052725,62.22807929848702
2950,Cow 50,2022-01-11,399.51799196041975,17.169890718185247,42.92061700054454
2951,Cow 50,2022-01-12,340.3260659369429,17.015981766649485,64.41643902187565
2952,Cow 50,2022-01-13,352.92730134062316,24.453811666380567,40.76854051152935
2953,Cow 50,2022-01-14,500.0268891802801,25.581960311944368,57.39386831824793
2954,Cow 50,2022-01-15,387.75973727812345,24.48954450046427,52.93594606521951
2955,Cow 50,2022-01-16,401.6516184289393,19.452809100999076,47.01758619309129
2956,Cow 50,2022-01-17,558.2052266242467,18.537260526869748,55.521807033399185
2957,Cow 50,2022-01-18,446.85987394226873,10.932294999772528,48.80876787448138
2958,Cow 50,2022-01-19,469.84260551047026,25.736717715368318,47.50570550942683
2959,Cow 50,2022-01-20,512.7926540067792,21.858359229009114,46.88914613206046
2960,Cow 50,2022-01-21,417.16414740176515,17.377049418233,58.171080850301124
2961,Cow 50,2022-01-22,670.6420997761641,19.918717213310266,44.79998597806281
2962,Cow 50,2022-01-23,416.3639497332614,21.15312882718018,38.9433640855459
2963,Cow 50,2022-01-24,490.63286345309587,23.61254554271053,41.355941080702635
2964,Cow 50,2022-01-25,428.4976076473147,14.994946811264612,46.00434157042539
2965,Cow 50,2022-01-26,405.202627468531,28.145478617110875,67.25580898091312
2966,Cow 50,2022-01-27,349.7894544737567,20.676819202101157,53.50905789836138
2967,Cow 50,2022-01-28,442.50150627389655,27.470360853955444,52.55734315267352
2968,Cow 50,2022-01-29,524.2134976596487,25.81677289175314,37.599765945438804
2969,Cow 50,2022-01-30,444.5284454840987,23.88086879663195,42.64591493065693
2970,Cow 50,2022-01-31,444.21624993665966,24.33473197903512,58.92995468096948
2971,Cow 50,2022-02-01,146.85043512623525,28.71370353777651,46.17529083216697
2972,Cow 50,2022-02-02,414.8646871009918,15.243392537777867,44.118339806647086
2973,Cow 50,2022-02-03,458.18449586578697,10.037705549428455,51.414993244942465
2974,Cow 50,2022-02-04,331.97399875524644,15.751321382101619,39.16988973434661
2975,Cow 50,2022-02-05,570.5264826459369,8.980829508466213,41.99919909026019
2976,Cow 50,2022-02-06,510.6806589725409,11.378526001319107,38.28858077793636
2977,Cow 50,2022-02-07,409.19078166322004,24.509660356876182,82.23803916501001
2978,Cow 50,2022-02-08,280.5176401989953,23.66268760767391,59.68416036454612
2979,Cow 50,2022-02-09,397.09195833381057,24.557807131249504,46.899587232552236
2980,Cow 50,2022-02-10,599.925624416343,19.333128494653508,51.34803024098411
2981,Cow 50,2022-02-11,328.2012600244458,27.550347673621655,43.64586493309492
2982,Cow 50,2022-02-12,668.8496646020158,21.081668410299372,48.21491100106441
2983,Cow 50,2022-02-13,559.4826525111384,22.34934571606933,51.71871902558224
2984,Cow 50,2022-02-14,380.3216414860069,13.28922357766325,48.4184363109992
2985,Cow 50,2022-02-15,403.8740747042496,14.547275857678322,56.16108582275506
2986,Cow 50,2022-02-16,366.45567073103086,35.296581890712986,43.658905974262794
2987,Cow 50,2022-02-17,584.3722402367844,22.675719306332947,45.46459626400205
2988,Cow 50,2022-02-18,504.5351678656295,26.077293733310977,45.398809155758364
2989,Cow 50,2022-02-19,394.0710485449587,16.4159098563428,37.81764880128068
2990,Cow 50,2022-02-20,415.09201481684306,19.470026445747955,62.78815073884182
2991,Cow 50,2022-02-21,379.5998683842598,19.210389921204527,57.359321795420385
2992,Cow 50,2022-02-22,423.12590929967206,15.68380989741582,64.07052759939168
2993,Cow 50,2022-02-23,548.045408975717,24.232950563862534,65.49975056922642
2994,Cow 50,2022-02-24,542.2326900199814,22.427574539367477,45.65978659183594
2995,Cow 50,2022-02-25,300.56005650700274,22.869116753930125,61.16717785073968
2996,Cow 50,2022-02-26,497.55910136000705,17.13302027503358,65.45444990486972
2997,Cow 50,2022-02-27,450.5157997110435,17.085980985936445,62.15107512623821
2998,Cow 50,2022-02-28,460.388236476283,9.228552479757866,47.86547539852072
2999,Cow 50,2022-03-01,399.97086008872117,16.18170543241422,44.67524605472285
3000,Cow 51,2022-01-01,604.6644695408048,16.358179699173462,49.19126506208057
3001,Cow 51,2022-01-02,502.88690900462456,17.729233071932672,44.67773443951714
3002,Cow 51,2022-01-03,337.11117318837523,17.277056895030952,56.48228782804718
3003,Cow 51,2022-01-04,436.45559227302647,21.30989432413779,54.131454816487064
3004,Cow 51,2022-01-05,426.31763809826214,13.65981635221246,53.82086126648185
3005,Cow 51,2022-01-06,490.8373745118326,16.399796313122742,49.4198233327095
3006,Cow 51,2022-01-07,320.1202220676988,17.141799674715983,46.941699926354026
3007,Cow 51,2022-01-08,496.5127300258152,25.900210676192607,58.16452579960451
3008,Cow 51,2022-01-09,404.6782157673534,26.14221114664728,43.39947137996048
3009,Cow 51,2022-01-10,547.0908882648722,24.93645019428575,57.892140573572796
3010,Cow 51,2022-01-11,498.1980052863943,26.572983724702706,55.87359113127961
3011,Cow 51,2022-01-12,466.7009918419725,18.2475503422331,46.98212938819128
3012,Cow 51,2022-01-13,300.4620250080711,21.03413617682701,36.93503154232473
3013,Cow 51,2022-01-14,552.905114707884,21.640300627805704,41.022689115618434
3014,Cow 51,2022-01-15,335.5613423207094,16.25401828885188,59.264087096904284
3015,Cow 51,2022-01-16,314.61870744014436,26.8840648051572,55.69988217795343
3016,Cow 51,2022-01-17,361.0134130231092,23.87225829470123,43.131456971946086
3017,Cow 51,2022-01-18,667.5166270766131,19.040939194467015,41.23457777555294
3018,Cow 51,2022-01-19,710.6719821677095,21.448632465625565,44.891805382607565
3019,Cow 51,2022-01-20,401.7719102426713,20.28404417554862,64.25271201421764
3020,Cow 51,2022-01-21,466.4686221194664,18.72114209053354,48.86041706152827
3021,Cow 51,2022-01-22,291.95618082436323,22.896794476001297,66.58576418234533
3022,Cow 51,2022-01-23,446.9481247357916,18.275875302002422,47.29129720540129
3023,Cow 51,2022-01-24,453.6342178847039,16.099860895312744,44.948182916895334
3024,Cow 51,2022-01-25,627.9369376993427,21.259164959797594,38.94248605678479
3025,Cow 51,2022-01-26,505.23909320693735,22.607611690233732,24.281918440323032
3026,Cow 51,2022-01-27,465.01833331866385,17.120019105993663,66.37518289382591
3027,Cow 51,2022-01-28,422.45637747102995,19.225972522955523,39.51040630857673
3028,Cow 51,2022-01-29,371.44611225782904,18.135917455782405,56.39447263620925
3029,Cow 51,2022-01-30,374.5923005250653,21.034553557385674,46.35696828991931
3030,Cow 51,2022-01-31,398.4738802192795,15.08936915426521,45.16538942303553
3031,Cow 51,2022-02-01,510.73427206701047,18.970043295823817,45.22216736174808
3032,Cow 51,2022-02-02,581.6132326792379,20.306693006372935,50.167533404594046
3033,Cow 51,2022-02-03,409.603758455643,16.288790587198143,44.47964758586685
3034,Cow 51,2022-02-04,515.920278726923,21.60116825188685,43.27699880886337
3035,Cow 51,2022-02-05,357.2080801897714,24.195543702286045,41.101711412753815
3036,Cow 51,2022-02-06,351.7110928696413,16.835373561280104,52.92040191417381
3037,Cow 51,2022-02-07,362.8598832794683,16.528557438789267,40.2604459546111
3038,Cow 51,2022-02-08,283.62846505476455,13.31458039869674,48.6897433557271
3039,Cow 51,2022-02-09,435.14456223435616,27.392550096411505,39.25968899593914
3040,Cow 51,2022-02-10,451.8371885135873,25.659281055977218,49.481196937180435
3041,Cow 51,2022-02-11,369.18032686885596,25.214963767186227,54.93893614177252
3042,Cow 51,2022-02-12,481.62828164757974,23.772589280813193,51.37923570840265
3043,Cow 51,2022-02-13,279.3881833617422,14.724513855586899,68.28078688807983
3044,Cow 51,2022-02-14,363.44651036731057,20.083847912543295,65.64574795827747
3045,Cow 51,2022-02-15,401.6365467766218,21.58528865729843,52.11443169589545
3046,Cow 51,2022-02-16,547.669689401658,20.206027181651304,49.57452283697502
3047,Cow 51,2022-02-17,390.323152890884,14.582174281148212,51.72254046330071
3048,Cow 51,2022-02-18,494.7502708332778,11.025731610081731,46.52898317526271
3049,Cow 51,2022-02-19,412.77462131680903,23.078449193799077,34.00651038834971
3050,Cow 51,2022-02-20,435.0270449385324,24.93588167127287,42.10012079410928
3051,Cow 51,2022-02-21,439.8623134976553,14.464160079402522,35.78750333963593
3052,Cow 51,2022-02-22,452.93893362614097,16.08379046564532,60.189348720767285
3053,Cow 51,2022-02-23,418.86610985626095,23.023007903160472,43.174649147538915
3054,Cow 51,2022-02-24,474.392514703697,10.720990595839986,32.48078712823945
3055,Cow 51,2022-02-25,496.56216302502855,15.428438556332743,47.20289632819223
3056,Cow 51,2022-02-26,580.1855385368046,16.263046849781635,42.95439153215955
3057,Cow 51,2022-02-27,584.0112716243939,22.74263543155844,52.94313153667409
3058,Cow 51,2022-02-28,489.95280380420854,8.848004503059403,51.75215825852219
3059,Cow 51,2022-03-01,470.54029110764344,21.391479547956273,47.05421834481523
3060,Cow 52,2022-01-01,391.09564637420726,20.619490164399775,44.00951077185861
3061,Cow 52,2022-01-02,283.9071716343999,24.962600524082795,53.87257880447483
3062,Cow 52,2022-01-03,463.46448481984305,26.11121809106818,63.64626356502261
3063,Cow 52,2022-01-04,337.8175335836151,21.780534171479022,52.87666627862629
3064,Cow 52,2022-01-05,545.4462366310386,25.95676258115246,47.31034496864295
3065,Cow 52,2022-01-06,543.2483910264275,15.331742903323772,40.23791241549417
3066,Cow 52,2022-01-07,567.0853402334909,17.517133844669168,48.15155391987947
3067,Cow 52,2022-01-08,366.16795493299435,25.0228530433415,41.42773232229345
3068,Cow 52,2022-01-09,450.18744657620863,27.722442524111596,20.422332982827044
3069,Cow 52,2022-01-10,398.37106267783724,12.73979716862596,53.919919430946386
3070,Cow 52,2022-01-11,371.5748470718375,31.371684637324677,37.90592609638687
3071,Cow 52,2022-01-12,430.1450416386351,24.82368071656767,49.86680842860009
3072,Cow 52,2022-01-13,447.09447873224127,24.057949288189334,44.49317008119147
3073,Cow 52,2022-01-14,449.317108427374,24.963792977094204,51.014481495659574
3074,Cow 52,2022-01-15,628.821587372774,20.976248160388177,46.89341701296861
3075,Cow 52,2022-01-16,309.45753086125376,17.59973560136736,47.3715352444438
3076,Cow 52,2022-01-17,253.91536416708607,22.195968721826237,54.788380614841884
3077,Cow 52,2022-01-18,315.228270945091,12.829877787498653,52.391338297273336
3078,Cow 52,2022-01-19,495.36138875999166,18.692807094498118,31.917441251825245
3079,Cow 52,2022-01-20,258.63991554186623,22.084706364738143,34.91551639142095
3080,Cow 52,2022-01-21,494.26215137731015,24.296551604081316,65.37302938558818
3081,Cow 52,2022-01-22,374.9893789135984,15.305323083562957,43.562544591636424
3082,Cow 52,2022-01-23,501.71914106662757,19.429792440174012,50.519699249508584
3083,Cow 52,2022-01-24,281.57126137988337,19.788698833928052,37.681205253577694
3084,Cow 52,2022-01-25,474.100516223341,16.833442079103854,50.837410151374854
3085,Cow 52,2022-01-26,350.54277314119923,12.265130602849847,62.21813015778477
3086,Cow 52,2022-01-27,349.40263041882696,23.308087352076004,46.62986136522453
3087,Cow 52,2022-01-28,353.57777548869234,17.886484785469747,74.76350354920099
3088,Cow 52,2022-01-29,616.9501113581337,22.25120663020698,45.43158127456318
3089,Cow 52,2022-01-30,448.27795472611217,28.867209127498427,56.78718763854017
3090,Cow 52,2022-01-31,285.5986398758696,19.654239818190252,42.54651423289597
3091,Cow 52,2022-02-01,633.3735144905086,24.42223380110081,38.024346772594896
3092,Cow 52,2022-02-02,544.5685996041977,16.748898026010608,38.60099086313634
3093,Cow 52,2022-02-03,462.68040062928185,21.785501266080743,58.12634678927797
3094,Cow 52,2022-02-04,295.2264026558951,20.889970711601915,43.05460950385063
3095,Cow 52,2022-02-05,293.2384928864095,15.656061925968245,47.08176033150483
3096,Cow 52,2022-02-06,447.7540111402943,18.84022131655012,45.219681266450785
3097,Cow 52,2022-02-07,488.80967578724005,21.101298420001836,45.700238493957656
3098,Cow 52,2022-02-08,371.9999082142366,23.057830477417276,40.56100306180087
3099,Cow 52,2022-02-09,503.9814517833689,11.844857248411433,35.29600683035281
3100,Cow 52,2022-02-10,496.79697036059054,34.341166735302465,54.63363913914525
3101,Cow 52,2022-02-11,385.6726764244193,20.880635410793346,42.66855048310775
3102,Cow 52,2022-02-12,550.947223982017,26.31400591709728,47.423105615023495
3103,Cow 52,2022-02-13,536.3162419806656,22.87824850044513,49.24405274010697
3104,Cow 52,2022-02-14,538.5600937787665,22.050410235208723,38.924334979639426
3105,Cow 52,2022-02-15,431.141970903117,22.863552259152755,45.78182183770771
3106,Cow 52,2022-02-16,367.19278817571904,24.848766010487466,54.084063717468574
3107,Cow 52,2022-02-17,444.4043479526184,27.87187465433025,41.23497551232865
3108,Cow 52,2022-02-18,368.467819539251,8.325997291795018,54.31275753495329
3109,Cow 52,2022-02-19,493.20410199935554,16.75715095142255,51.08737898755427
3110,Cow 52,2022-02-20,498.701033328465,14.57456093573661,31.998336805543424
3111,Cow 52,2022-02-21,348.94451660878667,20.08078758517768,60.69923536383511
3112,Cow 52,2022-02-22,471.821579168119,21.33654917543998,35.73344900173471
3113,Cow 52,2022-02-23,564.3400211136516,18.6969311087623,29.984883695651558
3114,Cow 52,2022-02-24,373.06742581729156,24.61064189923534,40.63434817655951
3115,Cow 52,2022-02-25,323.24332896523146,26.29017631101609,71.44485735261341
3116,Cow 52,2022-02-26,431.6507350133616,18.457638738233964,44.78294802565458
3117,Cow 52,2022-02-27,326.28696240509396,14.017724765794629,57.16006079070389
3118,Cow 52,2022-02-28,467.18376803973894,22.88201899747015,52.08151612378897
3119,Cow 52,2022-03-01,508.32051132545155,19.764014486749424,58.45283585829046
3120,Cow 53,2022-01-01,582.5178276919478,24.486182994415593,35.099784473398394
3121,Cow 53,2022-01-02,442.4992539055216,20.460675442128164,52.30114458097174
3122,Cow 53,2022-01-03,423.4905386821393,13.984670279304023,39.05967710556213
3123,Cow 53,2022-01-04,439.7208832107711,22.479546683795036,39.29987750613748
3124,Cow 53,2022-01-05,293.9108126537106,23.77424037627389,61.45244453018513
3125,Cow 53,2022-01-06,421.51348763076413,21.532182378900192,36.047766427116315
3126,Cow 53,2022-01-07,513.1468836145763,16.104552401272827,48.22556904972642
3127,Cow 53,2022-01-08,378.66376845188125,27.3106758930522,50.45518656584081
3128,Cow 53,2022-01-09,334.8413307757995,22.690161422052213,43.86560976972986
3129,Cow 53,2022-01-10,476.7826573450907,27.785445674721874,45.92472343161139
3130,Cow 53,2022-01-11,643.6297313174955,20.40019033035937,44.09720676952493
3131,Cow 53,2022-01-12,480.83110181840306,18.833860736655804,55.14486728037396
3132,Cow 53,2022-01-13,485.12884990993234,19.73451525505184,54.34450915734869
3133,Cow 53,2022-01-14,411.2331551305272,15.210787331683427,48.10141828226342
3134,Cow 53,2022-01-15,542.7757024421295,25.89827648591388,51.245865062184286
